cellularity,intercept,sigma2,parameter
uni,0.5620001236570614,0.0648091627540197,resource_growth_rate
uni,0.4520999550890703,0.11090601520592609,resource_growth_rate
uni,0.47850958746914196,0.09479584859130014,resource_growth_rate
uni,0.45580465036069046,0.431422564631532,resource_growth_rate
uni,0.5530127081407141,0.08208755175080508,resource_growth_rate
uni,0.547338563337143,0.11906922513210713,resource_growth_rate
uni,0.475183095510762,0.12674748298165475,resource_growth_rate
uni,0.5648992331827443,0.09450591405046571,resource_growth_rate
uni,0.4264587849600642,0.11060527402379046,resource_growth_rate
uni,0.4589724070972575,0.05169601142396611,resource_growth_rate
uni,0.6818569394362713,0.11925979599873475,resource_growth_rate
uni,0.5843147072567031,0.08592464345747178,resource_growth_rate
uni,0.41246377065748635,0.05189963425459991,resource_growth_rate
uni,0.5719782773820967,0.2015182830704852,resource_growth_rate
uni,0.5610508630242028,0.06818751522462833,resource_growth_rate
uni,0.5728356425263074,0.05448323603699764,resource_growth_rate
uni,0.526162288538171,0.04909878481679699,resource_growth_rate
uni,0.5703308734296474,0.08036674264563212,resource_growth_rate
uni,0.5494708827649127,0.056864491741693224,resource_growth_rate
uni,0.4736658928123072,0.06839606534002082,resource_growth_rate
uni,0.5534586457485063,0.06195603618414087,resource_growth_rate
uni,0.4732190138324848,0.06966655660817171,resource_growth_rate
uni,0.46097318326723663,0.19553157397016696,resource_growth_rate
uni,0.5208775052902593,0.05363054570904017,resource_growth_rate
uni,0.5031363203991577,0.08563653264391327,resource_growth_rate
uni,0.5511370750689027,0.04739725341666992,resource_growth_rate
uni,0.5265697875007769,0.1913360552603825,resource_growth_rate
uni,0.6103410493082808,0.08250497989611698,resource_growth_rate
uni,0.5223277981669323,0.09993398779256564,resource_growth_rate
uni,0.6330976298543513,0.11401076677730296,resource_growth_rate
uni,0.5213021299492698,0.1000267125381502,resource_growth_rate
uni,0.45832282727362106,0.08109819418331243,resource_growth_rate
uni,0.5049882915080258,0.10301667980553258,resource_growth_rate
uni,0.3512990945016801,0.07646866365905747,resource_growth_rate
uni,0.5836379631148307,0.07657071711108147,resource_growth_rate
uni,0.6520717045795554,0.10487416421143667,resource_growth_rate
uni,0.4855221835848977,0.08267796943363792,resource_growth_rate
uni,0.44848744762502907,0.08358707041064026,resource_growth_rate
uni,0.3951525308537254,0.051933554316376786,resource_growth_rate
uni,0.5038312519595345,0.07786843859461594,resource_growth_rate
uni,0.42919075115930344,0.03639453175770329,resource_growth_rate
uni,0.5416012464790262,0.1052784976483017,resource_growth_rate
uni,0.5881063686597782,0.0576202686912671,resource_growth_rate
uni,0.5019921678658699,0.07862374360926552,resource_growth_rate
uni,0.5000817457488554,0.06201329165832857,resource_growth_rate
uni,0.5618484483860121,0.08473305885195327,resource_growth_rate
uni,0.6338371141667664,0.07142057177815027,resource_growth_rate
uni,0.5126134414657851,0.09356718581982466,resource_growth_rate
uni,0.537526966454227,0.07799894793952615,resource_growth_rate
uni,0.5269507044999812,0.08075023706640491,resource_growth_rate
uni,0.5972274038516393,0.07301719762160204,resource_growth_rate
uni,0.5401044121562397,0.08557359819103054,resource_growth_rate
uni,0.501661588347933,0.04497556327961803,resource_growth_rate
uni,0.43022582806011905,0.0548017000799918,resource_growth_rate
uni,0.5317414690298006,0.06403044067650907,resource_growth_rate
uni,0.5754547965850507,0.04931020601429589,resource_growth_rate
uni,0.38528022927912176,0.11925307771695288,resource_growth_rate
uni,0.43615941874451414,0.10471524069953503,resource_growth_rate
uni,0.5001907099142413,0.06652685464356,resource_growth_rate
uni,0.5143961556823873,0.0565633115520692,resource_growth_rate
uni,0.4448770411495007,0.06481251092015924,resource_growth_rate
uni,0.5252472691131005,0.1125167214889523,resource_growth_rate
uni,0.5117545343396684,0.06980778649218056,resource_growth_rate
uni,0.5181373343194876,0.12059772791668569,resource_growth_rate
uni,0.5603810872981417,0.05065451031618993,resource_growth_rate
uni,0.5570213249189703,0.0787242151478874,resource_growth_rate
uni,0.5390002482286717,0.05463319108820322,resource_growth_rate
uni,0.5287242814917005,0.06713838650095459,resource_growth_rate
uni,0.5797734397637684,0.08165064359971091,resource_growth_rate
uni,0.5791152976481052,0.0992992396022608,resource_growth_rate
uni,0.541771275493005,0.06448320939987386,resource_growth_rate
uni,0.5347101137995741,0.13277504767299886,resource_growth_rate
uni,0.6642658796911899,0.07833475023702664,resource_growth_rate
uni,0.48162532596605023,0.07522960143837537,resource_growth_rate
uni,0.4696528910745586,0.07576114921005077,resource_growth_rate
uni,0.49027904222523017,0.06803602077749571,resource_growth_rate
uni,0.5395895961979815,0.11015387099771433,resource_growth_rate
uni,0.40732382080247675,0.08764227005772239,resource_growth_rate
uni,0.5127006203948009,0.07244709296711958,resource_growth_rate
uni,0.5518961633485857,0.05621619144093823,resource_growth_rate
uni,0.46418802635790235,0.07573257425304403,resource_growth_rate
uni,0.570210594668785,0.07994577174804379,resource_growth_rate
uni,0.37008910199580947,0.07803124728466415,resource_growth_rate
uni,0.5740011364287052,0.28157310211762493,resource_growth_rate
uni,0.41569633734953637,0.07457317027293651,resource_growth_rate
uni,0.6539077769952304,0.12114799695788613,resource_growth_rate
uni,0.5521146846292484,0.0722869415360568,resource_growth_rate
uni,0.45346034737394303,0.070532574301745,resource_growth_rate
uni,0.5258759160544093,0.0397544333657315,resource_growth_rate
uni,0.4835771733018162,0.04954105090952961,resource_growth_rate
uni,0.603576762842824,0.06283891081065787,resource_growth_rate
uni,0.5404662024508659,0.07000704226346792,resource_growth_rate
uni,0.42769612901092613,0.0836742393741884,resource_growth_rate
uni,0.47325480344944015,0.11000307712378343,resource_growth_rate
uni,0.41307630986512145,0.05927485851618193,resource_growth_rate
uni,0.5253716432408666,0.09417782550139071,resource_growth_rate
uni,0.48157064599756905,0.07187709751279332,resource_growth_rate
uni,0.47871632221755217,0.07871153062799234,resource_growth_rate
uni,0.4616904231939371,0.11491619820032653,resource_growth_rate
uni,0.6191676489560304,0.062187980640869334,resource_growth_rate
uni,0.44346463204683173,0.07170314689287711,resource_growth_rate
uni,0.403035898133978,0.06981478213099164,resource_growth_rate
uni,0.6703656670656404,0.12536616922094937,resource_growth_rate
uni,0.37736773785900524,0.1293222165818753,resource_growth_rate
uni,0.403311328382622,0.08449234276602571,resource_growth_rate
uni,0.5802820293222559,0.20514193914051337,resource_growth_rate
uni,0.554097719738025,0.0665845287342026,resource_growth_rate
uni,0.545535178893123,0.04350890673123711,resource_growth_rate
uni,0.5002200319817158,0.0868336771134307,resource_growth_rate
uni,0.4135167467327744,0.05090517662829993,resource_growth_rate
uni,0.4877452434500695,0.05362483361951766,resource_growth_rate
uni,0.48636287898856484,0.20091859733022666,resource_growth_rate
uni,0.5166828479529934,0.10771340085474826,resource_growth_rate
uni,0.36694046832320437,0.06456558901939008,resource_growth_rate
uni,0.4692637815193729,0.08579092886918663,resource_growth_rate
uni,0.5386950522428622,0.05659202668864569,resource_growth_rate
uni,0.5110623518027916,0.0475548252915136,resource_growth_rate
uni,0.555569070148026,0.056217685639115965,resource_growth_rate
uni,0.49586892199154936,0.057629555352652885,resource_growth_rate
uni,0.6207171469506705,0.061964447458423215,resource_growth_rate
uni,0.43404716595466925,0.158602952538735,resource_growth_rate
uni,0.5278861355361969,0.07551386474895598,resource_growth_rate
uni,0.5891847635665122,0.07848520234213169,resource_growth_rate
uni,0.5640445689060314,0.05928827578447839,resource_growth_rate
uni,0.65263724869087,0.1020751458187012,resource_growth_rate
uni,0.37957428012044997,0.14829325154747552,resource_growth_rate
uni,0.4632198658248793,0.07787906311900958,resource_growth_rate
uni,0.5285444690036433,0.06921456437969017,resource_growth_rate
uni,0.5358753302825164,0.05759692214908391,resource_growth_rate
uni,0.5095519981142478,0.11785624675225936,resource_growth_rate
uni,0.47728966274316537,0.07067534151597925,resource_growth_rate
uni,0.5771606429093432,0.06240788210874529,resource_growth_rate
uni,0.46206698274837954,0.07318674852857546,resource_growth_rate
uni,0.5409476525301369,0.08625661649686629,resource_growth_rate
uni,0.4683027135001603,0.16738505409415824,resource_growth_rate
uni,0.6272674035486687,0.1271039341964053,resource_growth_rate
uni,0.48579604777810514,0.045721429441267135,resource_growth_rate
uni,0.37568658783636155,0.07161151909190319,resource_growth_rate
uni,0.5031575541922122,0.09090091853530141,resource_growth_rate
uni,0.4537824722578195,0.12079359892376386,resource_growth_rate
uni,0.6338854061414547,0.052852102088139355,resource_growth_rate
uni,0.5738064354647672,0.06670930597363274,resource_growth_rate
uni,0.5154659028911002,0.0665117919443063,resource_growth_rate
uni,0.47950296386516666,0.0992258329462162,resource_growth_rate
uni,0.4304595404791441,0.04352446062111544,resource_growth_rate
uni,0.5212574042963423,0.12097669606388947,resource_growth_rate
uni,0.620785797570737,0.07612509216330696,resource_growth_rate
uni,0.38529937471521336,0.15329119426990123,resource_growth_rate
uni,0.5085987333272199,0.10546080978452789,resource_growth_rate
uni,0.4021676068318105,0.09529012988038559,resource_growth_rate
uni,0.4722354969096885,0.05788032892780138,resource_growth_rate
uni,0.5711427078539827,0.07374316706573616,resource_growth_rate
uni,0.5520074106160435,0.08392521531915481,resource_growth_rate
uni,0.2832417314883735,0.11990795833725591,resource_growth_rate
uni,0.7595625932624323,0.12421864912261767,resource_growth_rate
uni,0.5558282809296675,0.09765151044143557,resource_growth_rate
uni,0.5823519977523588,0.07434260741994475,resource_growth_rate
uni,0.5188061658101245,0.06477994680910949,resource_growth_rate
uni,0.6163400096573294,0.08693539847025339,resource_growth_rate
uni,0.5649730582128175,0.05325479258414264,resource_growth_rate
uni,0.4249517288450524,0.11289389169870821,resource_growth_rate
uni,0.38938454139802564,0.10803628148711222,resource_growth_rate
uni,0.5424720172986048,0.04368304195054984,resource_growth_rate
uni,0.5364845887187838,0.054403003638987944,resource_growth_rate
uni,0.4191209169186851,0.07356184095587506,resource_growth_rate
uni,0.5423385429329439,0.08440371631879451,resource_growth_rate
uni,0.520956266333939,0.05448938524428853,resource_growth_rate
uni,0.45033110780985247,0.0717577236086932,resource_growth_rate
uni,0.44307954827201235,0.1270672152867119,resource_growth_rate
uni,0.5052734954562725,0.03899881396669048,resource_growth_rate
uni,0.6196409697864148,0.0603724014729477,resource_growth_rate
uni,0.40122662129962017,0.07670364866266031,resource_growth_rate
uni,0.5516175996080556,0.06843147289940464,resource_growth_rate
uni,0.566693216094887,0.054556176307406466,resource_growth_rate
uni,0.44515754198703655,0.07732395649786974,resource_growth_rate
uni,0.49031567207840865,0.049075757833217985,resource_growth_rate
uni,0.5111283969346038,0.07464208220794318,resource_growth_rate
uni,0.5254793398925052,0.06276310864342398,resource_growth_rate
uni,0.4696515137693813,0.06320097699336973,resource_growth_rate
uni,0.6617364434914444,0.1011296677968703,resource_growth_rate
uni,0.5537179598184075,0.08724772377547713,resource_growth_rate
uni,0.5575690016248993,0.056808046698485916,resource_growth_rate
uni,0.45678591829089255,0.09602967530395132,resource_growth_rate
uni,0.5533845757804321,0.08378122578035843,resource_growth_rate
uni,0.453498108625184,0.08269424573188121,resource_growth_rate
uni,0.49849713976410037,0.056758644548443885,resource_growth_rate
uni,0.4039610094438479,0.052305596499302935,resource_growth_rate
uni,0.5415349065523051,0.07939290116607724,resource_growth_rate
uni,0.4912224046136076,0.06898528465777587,resource_growth_rate
uni,0.48900069269456414,0.07179291664545841,resource_growth_rate
uni,0.509857278215675,0.09087817569862341,resource_growth_rate
uni,0.6708382392126129,0.1194794823138712,resource_growth_rate
uni,0.491139056120804,0.06996554820489151,resource_growth_rate
uni,0.4579275722893848,0.06347757178716965,resource_growth_rate
uni,0.5468205688244329,0.07759451378192755,resource_growth_rate
uni,0.4937864236487723,0.06514217045094814,resource_growth_rate
uni,0.45047928759174816,0.04213581399450152,resource_growth_rate
uni,0.5248867539430541,0.06005450105124804,resource_growth_rate
uni,0.45818783966761106,0.09054889651606794,resource_growth_rate
uni,0.4570951859178324,0.12507593657648394,resource_growth_rate
uni,0.48270136488065685,0.05717738955677074,resource_growth_rate
uni,0.5381814607320022,0.053434772256083424,resource_growth_rate
uni,0.5737895648471616,0.07332509589972896,resource_growth_rate
uni,0.5214448425887002,0.07384588996174976,resource_growth_rate
uni,0.4657882197114538,0.07417116606072988,resource_growth_rate
uni,0.658027836707888,0.11338013327586834,resource_growth_rate
uni,0.4550748170240191,0.08540440148262743,resource_growth_rate
uni,0.5416906729037992,0.08349211319192393,resource_growth_rate
uni,0.5928036879097743,0.08012755726602722,resource_growth_rate
uni,0.6149477493933615,0.11624898636876875,resource_growth_rate
uni,0.6470472963548357,0.13772630197278732,resource_growth_rate
uni,0.5470746035875822,0.06797288866778146,resource_growth_rate
uni,0.5276105944424883,0.047692559815341526,resource_growth_rate
uni,0.6184185061578579,0.07934319303971249,resource_growth_rate
uni,0.59185279522345835,0.04822230762653151,resource_growth_rate
uni,0.6073735627826318,0.09443843811088606,resource_growth_rate
uni,0.5446053933024082,0.08004580887997638,resource_growth_rate
uni,0.5019942125529999,0.07632141473827173,resource_growth_rate
uni,0.5320971421156253,0.05489795069005783,resource_growth_rate
uni,0.5049337498104223,0.06907676530011882,resource_growth_rate
uni,0.4923078719824357,0.05607375006356359,resource_growth_rate
uni,0.5235534813158419,0.0586626414944576,resource_growth_rate
uni,0.42685224217077544,0.05346650858208532,resource_growth_rate
uni,0.5434524187364755,0.18018563670332663,resource_growth_rate
uni,0.6099246173410934,0.10076935886142853,resource_growth_rate
uni,0.4592507571883798,0.08222438928383596,resource_growth_rate
uni,0.4089968382276228,0.09749086425473515,resource_growth_rate
uni,0.48277333752022167,0.22081149974955264,resource_growth_rate
uni,0.5283002882356413,0.10615062515394687,resource_growth_rate
uni,0.6337123650465797,0.10100684875223856,resource_growth_rate
uni,0.508015848851813,0.0751517409968593,resource_growth_rate
uni,0.5264741887977694,0.061709612704242724,resource_growth_rate
uni,0.5056018119218564,0.06802230348678244,resource_growth_rate
uni,0.5227093259069697,0.06960748121969029,resource_growth_rate
uni,0.6302876678872272,0.07468827247714757,resource_growth_rate
uni,0.6423103516085418,0.07822603648781105,resource_growth_rate
